0,1,2,3,4,5,6,7,8,9,10,,
Травень,13.05,2,вв,Тиждень 2-ий після Пасхи. Св. мц. Гликерії,святої мучениці Гликерії,так,посвяття,істинний Бог наш,"істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради","Священик: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святої мучениці Гликерії  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, і святого, якого є храм,святої мучениці Гликерії  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,14.05,3,ср,Св. мч. Ісидора,святого мученика Ісидора,так,посвяття,істинний Бог наш,"істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради","Священик: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святого мученика Ісидора  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, і святого, якого є храм,святого мученика Ісидора  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,15.05,4,чт,🕃 Прп. Пахомія Великого,преподобного отця нашого Пахомія Великого,так,посвяття,істинний Бог наш,"істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради","Священик: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,преподобного отця нашого Пахомія Великого  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, і святого, якого є храм,преподобного отця нашого Пахомія Великого  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,16.05,5,пт,"Прп. Теодора Освященного, учня св. Пахомія Блаж. сщмчч. Северіана Бараника, Якима Сенківського, Віталія Байрака","преподобного отця нашого Теодора Освященного, учня святого Пахомія, блаженних священномучеників Северіана Бараника, Якима Сенківського, Віталія Байрака",так,посвяття,істинний Бог наш,"істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради","Священик: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,преподобного отця нашого Теодора Освященного, учня святого Пахомія, блаженних священномучеників Северіана Бараника, Якима Сенківського, Віталія Байрака  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, і святого, якого є храм,преподобного отця нашого Теодора Освященного, учня святого Пахомія, блаженних священномучеників Северіана Бараника, Якима Сенківського, Віталія Байрака  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,17.05,6,сб,"Св. ап. Андроніка і тих, що з ним Блаж. сщмч. Івана Зятика","святого апостола Андроніка і тих, що з ним, блаженного священномученика Івана Зятика",так,віддання,,,#N/A,#N/A,
Травень,18.05,7,нд,"Св. мч. Теодота (Богдана), що в Анкирі Свв. мчч. Петра, Діонісія і тих, що з ними Свв. сімох дів","святого мученика Теодота, що в Анкирі, святих мучеників Петра, Діонісія і тих, що з ними, святих сімох дів",ні,,,,"Священик: Христос, істинний Бог наш, що живими і мертвими володіє - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святих славних і переможних мучеників, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, преподобних і богоносних отців наших і всіх святих, - душі слуг Своїх, імена, що переставилися від нас, в оселях праведних оселить, на лоні Авраама упокоїть, і до праведних залічить, і нас помилує і спасе нас як благий і чоловіколюбний.","Священик: Христос, істинний Бог наш, що живими і мертвими володіє - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святих славних і переможних мучеників, преподобних і богоносних отців наших і всіх святих, - душі слуг Своїх, імена, що переставилися від нас, в оселях праведних оселить, на лоні Авраама упокоїть, і до праведних залічить, і нас помилує і спасе нас як благий і чоловіколюбний.",
Травень,19.05,1,пн,"Неділя 3-я після Пасхи. Мироносиць. Св. сщмч. Патрикія, єп. Пруського, і тих, що з ним","святого священномученика Патрикія, єпископа Пруського, і тих, що з ним,",так,свято,,,#N/A,#N/A,
Травень,20.05,2,вв,Тиждень 3-ій після Пасхи. Св. мч. Талалея,святого мученика Талалея,так,посвяття,істинний Бог наш,"істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради","Священик: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святого мученика Талалея  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, і святого, якого є храм,святого мученика Талалея  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,21.05,3,ср,🕂 Свв. великих царів і рівноапп. Константина й Олени,"святих великих царів і рівноапостольних Константина й Олени, яких сьогодні пам'ять світло звершуємо,",так,посвяття,істинний Бог наш,"істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради","Священик: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святих великих царів і рівноапостольних Константина й Олени, яких сьогодні пам'ять звершуємо,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, і святого, якого є храм,святих великих царів і рівноапостольних Константина й Олени, яких сьогодні пам'ять звершуємо,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,22.05,4,чт,Св. мч. Василіска,святого мученика Василіска,так,посвяття,істинний Бог наш,"істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради","Священик: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святого мученика Василіска  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, і святого, якого є храм,святого мученика Василіска  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,23.05,5,пт,"Прп. Євфросинії Полоцької, ігум. монастиря Св. Спаса Прп. й ісп. Михаїла, єп. Синадського","преподобної Євфросинії Полоцької, ігумені монастиря Святого Спаса, преподобного отця нашого й ісповідника Михаїла, єпископа Синадського,",так,посвяття,істинний Бог наш,"істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради","Священик: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,преподобної Євфросинії Полоцької, ігумені монастиря Святого Спаса, преподобного отця нашого й ісповідника Михаїла, єпископа Синадського,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, і святого, якого є храм,преподобної Євфросинії Полоцької, ігумені монастиря Святого Спаса, преподобного отця нашого й ісповідника Михаїла, єпископа Синадського,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,24.05,6,сб,"🕃 Прп. Микити, стовпника, переяславського чудотв. 🕃 Прп. Симеона, що на Дивній горі","преподобного отця нашого Микити, стовпника, переяславського чудотворця, преподобного отця нашого Симеона, що на Дивній горі,",так,посвяття,істинний Бог наш,"істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради","Священик: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святих і праведних богоотців Йоакима й Анни, і святого, якого є храм,преподобного отця нашого Микити, стовпника, переяславського чудотворця, преподобного отця нашого Симеона, що на Дивній горі,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святих і праведних богоотців Йоакима й Анни, і святого, якого є храм,преподобного отця нашого Микити, стовпника, переяславського чудотворця, преподобного отця нашого Симеона, що на Дивній горі,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,25.05,7,нд,"🕂 Третє віднайдення чесної голови св. і славн. прор., предтечі і хрестителя Господнього Івана, якого сьогодні пам'ять світло звершуємо, блаж. сщмч. Миколи Цегельського, пресвіт.","чéсного і слáвного прорóка, предтéчі і хрестителя Госпóднього Івáна, якóго трéтього віднáйдення чéсноï голови пáм’ять сьогóдні свíтло звéршуємо, блаженного священномученика Миколи Цегельського, пресвітера,",так,віддання,,,"Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,чéсного і слáвного прорóка, предтéчі і хрестителя Госпóднього Івáна, якóго трéтього віднáйдення чéсноï голови пáм’ять сьогóдні свíтло звéршуємо, блаженного священномученика Миколи Цегельського, пресвітера,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, і святого, якого є храм,чéсного і слáвного прорóка, предтéчі і хрестителя Госпóднього Івáна, якóго трéтього віднáйдення чéсноï голови пáм’ять сьогóдні свíтло звéршуємо, блаженного священномученика Миколи Цегельського, пресвітера,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,26.05,1,пн,"Неділя 4-та після Пасхи, розслабленого. Св. ап. Карпа, одного із сімдесятьох","святого апостола Карпа, одного із сімдесятьох,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святого апостола Карпа, одного із сімдесятьох,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, і святого, якого є храм,святого апостола Карпа, одного із сімдесятьох,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,27.05,2,вв,Тиждень 4-ий після Пасхи. Св. сщмч. Терапонта,святого священномученика Терапонта,ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святого священномученика Терапонта  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, і святого, якого є храм,святого священномученика Терапонта  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,28.05,3,ср,"Прп. Микити, єп. Халкедонського","преподобного отця нашого Микити, єпископа Халкедонського,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,преподобного отця нашого Микити, єпископа Халкедонського,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, і святого, якого є храм,преподобного отця нашого Микити, єпископа Халкедонського,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,29.05,4,чт,"Переполовення П’ятдесятниці. Св. прпмц. Теодосії, діви","святої преподобномучениці Теодосії, діви,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святої преподобномучениці Теодосії, діви,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, і святого, якого є храм,святої преподобномучениці Теодосії, діви,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,30.05,5,пт,"Прп. Ісаакія, ігум. обителі Далматської","преподобного отця нашого Ісаакія, ігумена обителі Далматської,",так,свято,,,#N/A,#N/A,
Травень,31.05,6,сб,Св. ап. Єрмія Св. мч. Єрмея,"святого апостола Єрмія, святого мученика Єрмея",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святих і праведних богоотців Йоакима й Анни, і святого, якого є храм,святого апостола Єрмія, святого мученика Єрмея  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святих і праведних богоотців Йоакима й Анни, і святого, якого є храм,святого апостола Єрмія, святого мученика Єрмея  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,01.06,7,нд,"Св. мч. Юстина, філософа, і тих, що з ним","святого мученика Юстина, філософа, і тих, що з ним,",ні,,,,"Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святого мученика Юстина, філософа, і тих, що з ним,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, і святого, якого є храм,святого мученика Юстина, філософа, і тих, що з ним,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,02.06,1,пн,"Неділя 5-та після Пасхи, самарянки. Св. Никифора, ісп.","святого отця нашого Никифора, ісповідника,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святого отця нашого Никифора, ісповідника,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, і святого, якого є храм,святого отця нашого Никифора, ісповідника,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,03.06,2,вв,"Тиждень 5-ий після Пасхи. Св. мч. Лукиліяна і тих, що з ним","святого мученика Лукиліяна і тих, що з ним,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святого мученика Лукиліяна і тих, що з ним,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, і святого, якого є храм,святого мученика Лукиліяна і тих, що з ним,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,04.06,3,ср,"Св. Митрофана, патр. Царгородського","святого отця нашого Митрофана, патріарха Царгородського,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святого отця нашого Митрофана, патріарха Царгородського,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, і святого, якого є храм,святого отця нашого Митрофана, патріарха Царгородського,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,05.06,4,чт,"Віддання свята Преполовення. Св. сщмч. Доротея, єп. Тирського Св. мч. Косми, пресвіт. вірменського","святого священномученика Доротея, єпископа Тирського, святого мученика Косми, пресвітера вірменського,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святого священномученика Доротея, єпископа Тирського, святого мученика Косми, пресвітера вірменського,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, і святого, якого є храм,святого священномученика Доротея, єпископа Тирського, святого мученика Косми, пресвітера вірменського,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,06.06,5,пт,"Прп. Висаріона, чудотв. Прп. Іларіона Нового, ігум. Далматської обителі, ісп.","преподобного отця нашого Висаріона, чудотворця, преподобного Іларіона Нового, ігумена Далматської обителі, ісповідника,",ні,,,,"Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,преподобного отця нашого Висаріона, чудотворця, преподобного Іларіона Нового, ігумена Далматської обителі, ісповідника,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, і святого, якого є храм,преподобного отця нашого Висаріона, чудотворця, преподобного Іларіона Нового, ігумена Далматської обителі, ісповідника,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,07.06,6,сб,"Св. сщмч. Теодота (Богдана), єп. Анкирського","святого священномученика Теодота (Богдана), єпископа Анкирського,",так,свято,,,#N/A,#N/A,
Червень,08.06,7,нд,🕃 Перенесення мощів св. вмч. Теодора Тирона,"святого великомученика Теодора Тирона, що його перенесення мощів сьогодні пам'ять звершуємо,",ні,,,,"Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,святого великомученика Теодора Тирона, що його перенесення мощів сьогодні пам'ять звершуємо,  і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священик: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, і святого, якого є храм,святого великомученика Теодора Тирона, що його перенесення мощів сьогодні пам'ять звершуємо,  і всіх святих - помилує і спасе нас як благий і людинолюбний.",
