0,1,2,3,4,5,6,7,8,9,10,,
Травень,18.05,1,пн,"Тиждень 7-ий після Пасхи Св. мч. Теодота (Богдана), що в Анкирі Свв. мчч. Петра, Діонісія і тих, що з ними Свв. сімох дів","святого мученика Теодота, що в Анкирі, святих мучеників Петра, Діонісія і тих, що з ними, святих сімох дів",ні,,,,"Священник: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого мученика Теодота, що в Анкирі, святих мучеників Петра, Діонісія і тих, що з ними, святих сімох дів, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і святого, якого є храм, і святого мученика Теодота, що в Анкирі, святих мучеників Петра, Діонісія і тих, що з ними, святих сімох дів, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,19.05,2,вв,"Св. сщмч. Патрикія, єп. Пруського, і тих, що з ним","святого священномученика Патрикія, єпископа Пруського, і тих, що з ним,",ні,,,,"Священник: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого священномученика Патрикія, єпископа Пруського, і тих, що з ним,, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і святого, якого є храм, і святого священномученика Патрикія, єпископа Пруського, і тих, що з ним,, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,20.05,3,ср,Св. мч. Талалея,святого мученика Талалея,ні,,істинний Бог наш,"істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради","Священник: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого мученика Талалея, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і святого, якого є храм, і святого мученика Талалея, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,21.05,4,чт,🕂 Свв. великих царів і рівноапп. Константина й Олени,"святих великих царів і рівноапостольних Константина й Олени, яких сьогодні пам'ять світло звершуємо,",ні,,істинний Бог наш,"істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради","Священник: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святих великих царів і рівноапостольних Константина й Олени, яких сьогодні пам'ять світло звершуємо,, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і святого, якого є храм, і святих великих царів і рівноапостольних Константина й Олени, яких сьогодні пам'ять світло звершуємо,, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,22.05,5,пт,Віддання Вознесіння Св. мч. Василіска,святого мученика Василіска,ні,,істинний Бог наш,"істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради","Священник: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого мученика Василіска, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що у славі вознісся від нас на небо і сів праворуч Бога й Отця спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і святого, якого є храм, і святого мученика Василіска, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,23.05,6,сб,"Субота заупокійна Прп. Євфросинії Полоцької, ігум. монастиря Св. Спаса Прп. й ісп. Михаїла, єп. Синадського","преподобної Євфросинії Полоцької, ігумені монастиря Святого Спаса, преподобного отця нашого й ісповідника Михаїла, єпископа Синадського,",ні,,істинний Бог наш,"істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради","Священник: Христос, істинний Бог наш, що живими і мертвими володіє - молитвами пречистої Cвоєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, преподобних і богоносних отців наших, і святого, якого є храм, і преподобної Євфросинії Полоцької, ігумені монастиря Святого Спаса, преподобного отця нашого й ісповідника Михаїла, єпископа Синадського,, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що живими і мертвими володіє - молитвами пречистої Cвоєї Матері, святих славних і всехвальних апостолів, преподобних і богоносних отців наших, і святого, якого є храм, і преподобної Євфросинії Полоцької, ігумені монастиря Святого Спаса, преподобного отця нашого й ісповідника Михаїла, єпископа Синадського,, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,24.05,7,нд,"🕀 Зіслання Святого Духа. П’ятдесятниця 🕃 Прп. Микити, стовпника, переяславського чудотв. 🕃 Прп. Симеона, що на Дивній горі","преподобного отця нашого Микити, стовпника, переяславського чудотворця, преподобного отця нашого Симеона, що на Дивній горі,",ні,,істинний Бог наш,"істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святиї Своїх учнів і апостолів спасіння нашого ради","Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і преподобного отця нашого Микити, стовпника, переяславського чудотворця, преподобного отця нашого Симеона, що на Дивній горі,, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і преподобного отця нашого Микити, стовпника, переяславського чудотворця, преподобного отця нашого Симеона, що на Дивній горі,, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,25.05,1,пн,"Понеділок Святого Духа 🕂 Третє віднайдення чесної голови св. і славн. прор., предтечі і хрестителя Господнього Івана Блаж. сщмч. Миколи Цегельського, пресвіт.","чéсного і слáвного прорóка, предтéчі і хрестителя Госпóднього Івáна, якóго трéтього віднáйдення чéсноï голови пáм’ять сьогóдні свíтло звéршуємо, блаженного священномученика Миколи Цегельського, пресвітера,",ні,,,,"Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і чéсного і слáвного прорóка, предтéчі і хрестителя Госпóднього Івáна, якóго трéтього віднáйдення чéсноï голови пáм’ять сьогóдні свíтло звéршуємо, блаженного священномученика Миколи Цегельського, пресвітера,, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і чéсного і слáвного прорóка, предтéчі і хрестителя Госпóднього Івáна, якóго трéтього віднáйдення чéсноï голови пáм’ять сьогóдні свíтло звéршуємо, блаженного священномученика Миколи Цегельського, пресвітера,, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,26.05,2,вв,"Св. ап. Карпа, одного із сімдесятьох","святого апостола Карпа, одного із сімдесятьох,",ні,,,,"Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого апостола Карпа, одного із сімдесятьох,, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і святого апостола Карпа, одного із сімдесятьох,, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,27.05,3,ср,Св. сщмч. Терапонта,святого священномученика Терапонта,ні,,,,"Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого священномученика Терапонта, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і святого священномученика Терапонта, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,28.05,4,чт,"Прп. Микити, єп. Халкедонського","преподобного отця нашого Микити, єпископа Халкедонського,",ні,,,,"Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і преподобного отця нашого Микити, єпископа Халкедонського,, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і преподобного отця нашого Микити, єпископа Халкедонського,, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,29.05,5,пт,"Св. прпмц. Теодосії, діви","святої преподобномучениці Теодосії, діви,",ні,,,,"Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святої преподобномучениці Теодосії, діви,, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і святої преподобномучениці Теодосії, діви,, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,30.05,6,сб,"Прп. Ісаакія, ігум. обителі Далматської","преподобного отця нашого Ісаакія, ігумена обителі Далматської,",ні,,,,"Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і преподобного отця нашого Ісаакія, ігумена обителі Далматської,, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що в огненних язиках з неба зіслав Пресвятого Духа на святих Своїх учнів і апостолів спасіння нашого ради - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і преподобного отця нашого Ісаакія, ігумена обителі Далматської,, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Травень,31.05,7,нд,Неділя 1-ша по Зісланні Святого Духа. Всіх святих Св. ап. Єрмія Св. мч. Єрмея,"святого апостола Єрмія, святого мученика Єрмея",ні,,,,"Священник: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого апостола Єрмія, святого мученика Єрмея, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, і святого, якого є храм, і святого апостола Єрмія, святого мученика Єрмея, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,01.06,1,пн,"Св. мч. Юстина, філософа, і тих, що з ним","святого мученика Юстина, філософа, і тих, що з ним",ні,,,,"Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого мученика Юстина, філософа, і тих, що з ним, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, і святого, якого є храм, і святого мученика Юстина, філософа, і тих, що з ним, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,02.06,2,вв,"Св. Никифора, ісп.","святого отця нашого Никифора, ісповідника",ні,,,,"Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого отця нашого Никифора, ісповідника, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, і святого, якого є храм, і святого отця нашого Никифора, ісповідника, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,03.06,3,ср,"Св. мч. Лукиліяна і тих, що з ним","святого мученика Лукиліяна і тих, що з ним",ні,,,,"Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого мученика Лукиліяна і тих, що з ним, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, і святого, якого є храм, і святого мученика Лукиліяна і тих, що з ним, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,04.06,4,чт,"🕀 Торжественне поклоніння пречистим Тайнам Тіла і Крови Господа нашого Ісуса Христа Св. Митрофана, патр. Царгородського","святого отця нашого Митрофана, патріарха Царгородського",так,свято,,,"Священник: Христос, істинний Бог наш, що ради превеликої любови дав нам Тіло Своє їсти і Кров Свою істинну пити на спасіння наше - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого отця нашого Митрофана, патріарха Царгородського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що ради превеликої любови дав нам Тіло Своє їсти і Кров Свою істинну пити на спасіння наше - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і святого отця нашого Митрофана, патріарха Царгородського, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,05.06,5,пт,"Св. сщмч. Доротея, єп. Тирського Св. мч. Косми, пресвіт. вірменського","святого священномученика Доротея, єпископа Тирського, святого мученика Косми, пресвітера вірменського",ні,,,,"Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого священномученика Доротея, єпископа Тирського, святого мученика Косми, пресвітера вірменського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, і святого, якого є храм, і святого священномученика Доротея, єпископа Тирського, святого мученика Косми, пресвітера вірменського, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,06.06,6,сб,"Прп. Висаріона, чудотв. Прп. Іларіона Нового, ігум. Далматської обителі, ісп.","преподобного отця нашого Висаріона, чудотворця, преподобного Іларіона Нового, ігумена Далматської обителі, ісповідника",ні,,,,"Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, святих і праведних богоотців Йоакима й Анни, і святого, якого є храм, і преподобного отця нашого Висаріона, чудотворця, преподобного Іларіона Нового, ігумена Далматської обителі, ісповідника, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого Хреста, заступництвом чесних небесних сил безтілесних, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Миколая, архиєпископа Мир Ликійських, чудотворця, святих славних і переможних мучеників, преподобних і богоносних отців наших, святих і праведних богоотців Йоакима й Анни, і святого, якого є храм, і преподобного отця нашого Висаріона, чудотворця, преподобного Іларіона Нового, ігумена Далматської обителі, ісповідника, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,07.06,7,нд,"Неділя 2-га по Зісланні Святого Духа. Всіх святих українського народу. Св. сщмч. Теодота (Богдана), єп. Анкирського","святого священномученика Теодота (Богдана), єпископа Анкирського",ні,,,,"Священник: Священник: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, всіх святих українського народу, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого священномученика Теодота (Богдана), єпископа Анкирського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Священник: Христос, що воскрес із мертвих, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, всіх святих українського народу, і святого священномученика Теодота (Богдана), єпископа Анкирського, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,08.06,1,пн,🕃 Перенесення мощів св. вмч. Теодора Стратилата,"святого великомученика Теодора Стратилата, що його перенесення мощів сьогодні пам'ять звершуємо",ні,,,,"Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого великомученика Теодора Стратилата, що його перенесення мощів сьогодні пам'ять звершуємо, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, заступництвом чесних небесних сил безтілесних, святих славних і всехвальних апостолів, і святого, якого є храм, і святого великомученика Теодора Стратилата, що його перенесення мощів сьогодні пам'ять звершуємо, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,09.06,2,вв,"🕃 Св. Кирила, архиєп. Олександрійського","святого отця нашого Кирила, архиєпископа Олександрійського",ні,,,,"Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого отця нашого Кирила, архиєпископа Олександрійського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, чесного і славного пророка, предтечі і хрестителя Івана, святих славних і всехвальних апостолів, і святого, якого є храм, і святого отця нашого Кирила, архиєпископа Олександрійського, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,10.06,3,ср,"Св. сщмч. Тимотея, єп. Пруського","святого священномученика Тимотея, єпископа Пруського",ні,,,,"Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святого священномученика Тимотея, єпископа Пруського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, силою чесного і животворчого хреста, заступництвом святих славних і всехвальних апостолів, і святого, якого є храм, і святого священномученика Тимотея, єпископа Пруського, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
Червень,11.06,4,чт,🕂 Свв. апп. Вартоломея й Варнави,"святих апостолів Вартоломея й Варнави, яких сьогодні пам'ять світло звершуємо",так,свято,,,"Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм, і святих апостолів Вартоломея й Варнави, яких сьогодні пам'ять світло звершуємо, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, і святого, якого є храм, і святих апостолів Вартоломея й Варнави, яких сьогодні пам'ять світло звершуємо, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Христос, істинний Бог наш - молитвами пречистої Своєї Матері, святих славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і святого, якого є храм,"
Червень,12.06,5,пт,🕀 Свято найсолодшого Господа Бога і Спаса нашого Ісуса Христа – Чоловіколюбця 🕃 Прп. Онуфрія Великого Прп. Петра Афонського,"преподобного отця нашого Онуфрія Великого, преподобного отця нашого Петра Афонського",так,свято,,,"Священник: Христос, істинний Бог наш, що зволив дати списом серце Своє на хресті пробити і любов Свою до нас до кінця показати - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, святого отця нашого Івана Золотоустого, архиєпископа Константинополя, і преподобного отця нашого Онуфрія Великого, преподобного отця нашого Петра Афонського, і всіх святих - помилує і спасе нас як благий і людинолюбний.","Священник: Христос, істинний Бог наш, що зволив дати списом серце Своє на хресті пробити і любов Свою до нас до кінця показати - молитвами пречистої Своєї Матері, святих, славних і всехвальних апостолів, і преподобного отця нашого Онуфрія Великого, преподобного отця нашого Петра Афонського, і всіх святих - помилує і спасе нас як благий і людинолюбний.",
